============================================================================================
Box Size: 2.25 X 1 X 0.8 M
Kinect Position: 0.6, 0.35, 0.35
Experiment Time: 10/07/2013 3:52:42 PM and Ticks:635167579620106840
============================================================================================
EVENTTYPE | EVENT# | HANDTYPE | X | Y | Z | TIME | STOPWATCH(ms) | SKELETON ID
SKT | IN | 0.1218252 | -0.03459196 | 2.380022 | 3:53:46PM | 64710 | 125
SKT | OUT | 0.8671223 | -0.0170324 | 2.011342 | 3:53:46PM | 64710 | 109
IN   |11|LH1|0.768893707455344|0.177281856545578|0.418796655676756|3:53:46PM|64710|125
SKT | IN | 0.1137264 | -0.03515872 | 2.376979 | 3:53:46PM | 64732 | 125
SKT | OUT | -0.8484151 | 0.0474948 | 2.839841 | 3:53:46PM | 64732 | 132
SKT | OUT | 0.8679712 | -0.01869635 | 2.009524 | 3:53:46PM | 64732 | 109
IN   |11|LH1|0.768921244800827|0.177699088424449|0.418721881650392|3:53:46PM|64732|125
SKT | IN | 0.1126308 | -0.03289026 | 2.377034 | 3:53:46PM | 64761 | 125
SKT | OUT | -0.8215156 | -0.09232073 | 2.651275 | 3:53:46PM | 64761 | 132
SKT | OUT | 0.86925 | -0.0180362 | 2.008024 | 3:53:46PM | 64761 | 109
IN   |11|LH1|0.76631252835116|0.181914466625119|0.41572355942226|3:53:46PM|64761|125
SKT | IN | 0.1071489 | -0.03253397 | 2.375333 | 3:53:46PM | 64797 | 125
SKT | OUT | -0.7759115 | 0.1009979 | 2.877629 | 3:53:46PM | 64797 | 132
SKT | OUT | 0.8702064 | -0.01996543 | 2.00833 | 3:53:46PM | 64797 | 109
IN   |11|LH1|0.762243796149108|0.179995268354178|0.414963570404204|3:53:46PM|64797|125
SKT | IN | 0.1036936 | -0.03683577 | 2.374062 | 3:53:46PM | 64843 | 125
SKT | OUT | -0.7117728 | 0.2062916 | 2.900386 | 3:53:46PM | 64843 | 132
SKT | OUT | 0.8724362 | -0.01796544 | 2.008497 | 3:53:46PM | 64843 | 109
IN   |11|LH1|0.756602931859492|0.178375568582016|0.413919148023208|3:53:46PM|64843|125
SKT | IN | 0.1031563 | -0.03811489 | 2.373312 | 3:53:46PM | 64861 | 125
SKT | OUT | -0.6871035 | 0.2049754 | 2.903301 | 3:53:46PM | 64861 | 132
SKT | OUT | 0.8734607 | -0.01439429 | 2.007536 | 3:53:46PM | 64861 | 109
IN   |11|LH1|0.753955293577357|0.177627283101988|0.414207068257843|3:53:46PM|64861|125
SKT | IN | 0.09807462 | -0.04025923 | 2.372346 | 3:53:46PM | 64910 | 125
SKT | OUT | -0.6616847 | 0.1992339 | 2.903061 | 3:53:46PM | 64910 | 132
SKT | OUT | 0.8744659 | -0.01573661 | 2.007902 | 3:53:46PM | 64910 | 109
IN   |11|LH1|0.753140974932365|0.177162503049539|0.414075789028615|3:53:46PM|64910|125
SKT | IN | 0.09903313 | -0.03802277 | 2.370783 | 3:53:46PM | 64929 | 125
SKT | OUT | -0.6426622 | 0.197787 | 2.904301 | 3:53:46PM | 64929 | 132
SKT | OUT | 0.8744557 | -0.01243695 | 2.007218 | 3:53:46PM | 64929 | 109
IN   |11|LH1|0.750827539888589|0.176487657871369|0.412978974165217|3:53:46PM|64929|125
SKT | IN | 0.09959163 | -0.04090375 | 2.369553 | 3:53:46PM | 64975 | 125
SKT | OUT | -0.6225439 | 0.1948508 | 2.902005 | 3:53:46PM | 64975 | 132
SKT | OUT | 0.8752724 | -0.01237512 | 2.008387 | 3:53:46PM | 64975 | 109
IN   |11|LH1|0.750573922128785|0.17627277698815|0.413136300624035|3:53:46PM|64975|125
SKT | IN | 0.1055898 | -0.04113469 | 2.368701 | 3:53:47PM | 64994 | 125
SKT | OUT | -0.6045333 | 0.1807148 | 2.896544 | 3:53:47PM | 64994 | 132
SKT | OUT | 0.8754609 | -0.01106472 | 2.008881 | 3:53:47PM | 64994 | 109
IN   |11|LH1|0.761444795897599|0.176840010795046|0.417571690827959|3:53:47PM|64994|125
SKT | IN | 0.1048953 | -0.03673494 | 2.367825 | 3:53:47PM | 65028 | 125
SKT | OUT | -0.5825681 | 0.1741226 | 2.889226 | 3:53:47PM | 65028 | 132
SKT | OUT | 0.875553 | -0.01596463 | 2.009904 | 3:53:47PM | 65028 | 109
IN   |11|LH1|0.761154998118947|0.176088187814138|0.417886075524696|3:53:47PM|65028|125
SKT | IN | 0.1103164 | -0.03509803 | 2.368229 | 3:53:47PM | 65061 | 125
SKT | OUT | -0.5629844 | 0.1690404 | 2.882054 | 3:53:47PM | 65061 | 132
SKT | OUT | 0.876403 | -0.01322839 | 2.011521 | 3:53:47PM | 65061 | 109
IN   |11|LH1|0.761325884633014|0.176438608489435|0.418353733564433|3:53:47PM|65061|125
SKT | IN | 0.1147903 | -0.03746119 | 2.367452 | 3:53:47PM | 65093 | 125
SKT | OUT | -0.5466534 | 0.1545115 | 2.867348 | 3:53:47PM | 65093 | 132
SKT | OUT | 0.8764475 | -0.009142405 | 2.012369 | 3:53:47PM | 65093 | 109
IN   |11|LH1|0.760866332828528|0.174931202075005|0.419491824644059|3:53:47PM|65093|125
SKT | IN | 0.1203893 | -0.03965228 | 2.365896 | 3:53:47PM | 65125 | 125
SKT | OUT | -0.529014 | 0.150844 | 2.860698 | 3:53:47PM | 65125 | 132
SKT | OUT | 0.8770565 | -0.01405041 | 2.014313 | 3:53:47PM | 65125 | 109
IN   |11|LH1|0.763419080517572|0.173403492189144|0.421491530660394|3:53:47PM|65125|125
SKT | IN | 0.1229466 | -0.03805711 | 2.366097 | 3:53:47PM | 65161 | 125
SKT | OUT | -0.5171414 | 0.1445615 | 2.849558 | 3:53:47PM | 65161 | 132
SKT | OUT | 0.8764844 | -0.02203944 | 2.014268 | 3:53:47PM | 65161 | 109
IN   |11|LH1|0.763355482362528|0.172199894673724|0.422931996100915|3:53:47PM|65161|125
SKT | IN | 0.1312855 | -0.03945378 | 2.366228 | 3:53:47PM | 65195 | 125
SKT | OUT | -0.5009258 | 0.1384498 | 2.841175 | 3:53:47PM | 65195 | 132
SKT | OUT | 0.877731 | -0.01677759 | 2.015086 | 3:53:47PM | 65195 | 109
IN   |11|LH1|0.762433875358512|0.169693055080313|0.42653003045839|3:53:47PM|65195|125
SKT | IN | 0.1425334 | -0.03891057 | 2.366675 | 3:53:47PM | 65225 | 125
SKT | OUT | -0.4857781 | 0.1303132 | 2.832042 | 3:53:47PM | 65225 | 132
SKT | OUT | 0.8775166 | -0.01889496 | 2.016087 | 3:53:47PM | 65225 | 109
SKT | IN | 0.1488974 | -0.03864973 | 2.364506 | 3:53:47PM | 65261 | 125
SKT | OUT | -0.4622376 | 0.1003597 | 2.828544 | 3:53:47PM | 65261 | 132
SKT | OUT | 0.877703 | -0.01823258 | 2.017371 | 3:53:47PM | 65261 | 109
IN   |11|LH1|0.717022706494815|0.128885975876691|0.43465143147488|3:53:47PM|65261|125
SKT | IN | 0.1656725 | -0.0362555 | 2.365058 | 3:53:47PM | 65293 | 125
SKT | OUT | -0.453008 | 0.08954915 | 2.820508 | 3:53:47PM | 65293 | 132
SKT | OUT | 0.8782961 | -0.0159629 | 2.018245 | 3:53:47PM | 65293 | 109
IN   |11|LH1|0.723560382256584|0.127450196423334|0.437385436907548|3:53:47PM|65293|125
SKT | IN | 0.1785072 | -0.03722647 | 2.363737 | 3:53:47PM | 65329 | 125
SKT | OUT | -0.4387442 | 0.07814302 | 2.817651 | 3:53:47PM | 65329 | 132
SKT | OUT | 0.8781419 | -0.01880196 | 2.019905 | 3:53:47PM | 65329 | 109
IN   |11|LH1|0.742544342130145|0.123896724768417|0.44979628615622|3:53:47PM|65329|125
SKT | IN | 0.1931163 | -0.04263958 | 2.363316 | 3:53:47PM | 65360 | 125
SKT | OUT | -0.4241508 | 0.07040384 | 2.812653 | 3:53:47PM | 65360 | 132
SKT | OUT | 0.8772354 | -0.01995532 | 2.020762 | 3:53:47PM | 65360 | 109
IN   |11|LH1|0.751680959179981|0.118350696289669|0.456171330697275|3:53:47PM|65360|125
SKT | IN | 0.2123583 | -0.04560118 | 2.362026 | 3:53:47PM | 65394 | 125
SKT | OUT | -0.4094504 | 0.06755231 | 2.808806 | 3:53:47PM | 65394 | 132
SKT | OUT | 0.8770142 | -0.01800552 | 2.022896 | 3:53:47PM | 65394 | 109
IN   |11|LH1|0.768974531352476|0.110357713053816|0.468334939881095|3:53:47PM|65394|125
SKT | IN | 0.230685 | -0.04464533 | 2.359528 | 3:53:47PM | 65442 | 125
SKT | OUT | -0.3945787 | 0.05991357 | 2.804031 | 3:53:47PM | 65442 | 132
SKT | OUT | 0.8753052 | -0.02131674 | 2.025268 | 3:53:47PM | 65442 | 109
IN   |11|LH1|0.854594277736866|0.0755649352919232|0.491435286051317|3:53:47PM|65443|125
SKT | IN | 0.2488911 | -0.04834961 | 2.359852 | 3:53:47PM | 65462 | 125
SKT | OUT | -0.3749831 | 0.05596397 | 2.802057 | 3:53:47PM | 65462 | 132
SKT | OUT | 0.8747134 | -0.02529209 | 2.025093 | 3:53:47PM | 65462 | 109
EXIT |11|LH1|1.00031052554493|0.116814536533011|0.557023640671062|3:53:47PM|65462|125
SKT | OUT | 0.2737758 | -0.04954135 | 2.359662 | 3:53:47PM | 65493 | 125
SKT | OUT | -0.3553939 | 0.05193574 | 2.799382 | 3:53:47PM | 65493 | 132
SKT | OUT | 0.8752526 | -0.02221479 | 2.026159 | 3:53:47PM | 65493 | 109
ENTER|12|LH1|0.992084965477141|0.109540550350793|0.552961226529291|3:53:47PM|65493|125
SKT | IN | 0.2888735 | -0.05258505 | 2.359859 | 3:53:47PM | 65529 | 125
SKT | OUT | -0.3307715 | 0.03344228 | 2.793743 | 3:53:47PM | 65529 | 132
SKT | OUT | 0.8754026 | -0.01854747 | 2.026184 | 3:53:47PM | 65529 | 109
IN   |12|LH1|0.996665582361025|0.0856725414271018|0.562897976397076|3:53:47PM|65529|125
SKT | IN | 0.3167008 | -0.05122901 | 2.358366 | 3:53:47PM | 65561 | 125
SKT | OUT | -0.3152626 | 0.04214795 | 2.788262 | 3:53:47PM | 65561 | 132
SKT | OUT | 0.8745292 | -0.01710037 | 2.028911 | 3:53:47PM | 65561 | 109
EXIT |12|LH1|1.03424523745777|0.0744256742158072|0.58653693993616|3:53:47PM|65561|125
SKT | OUT | 0.3388826 | -0.05794152 | 2.357264 | 3:53:47PM | 65594 | 125
SKT | OUT | -0.2892612 | 0.03432357 | 2.783244 | 3:53:47PM | 65594 | 132
SKT | OUT | 0.8737361 | -0.01848905 | 2.030108 | 3:53:47PM | 65594 | 109
SKT | OUT | 0.3613103 | -0.05944935 | 2.356947 | 3:53:47PM | 65629 | 125
SKT | OUT | -0.26465 | 0.01845004 | 2.777621 | 3:53:47PM | 65629 | 132
SKT | OUT | 0.8748748 | -0.01919019 | 2.029117 | 3:53:47PM | 65629 | 109
SKT | OUT | 0.3811414 | -0.057516 | 2.358758 | 3:53:47PM | 65661 | 125
SKT | OUT | -0.2406266 | 0.02103239 | 2.772097 | 3:53:47PM | 65661 | 132
SKT | OUT | 0.8736625 | -0.0125692 | 2.03168 | 3:53:47PM | 65661 | 109
SKT | OUT | 0.3976612 | -0.05924384 | 2.360701 | 3:53:47PM | 65692 | 125
SKT | OUT | -0.2148535 | 0.01915265 | 2.766709 | 3:53:47PM | 65692 | 132
SKT | OUT | 0.8730648 | -0.01946514 | 2.032389 | 3:53:47PM | 65692 | 109
SKT | OUT | 0.4143499 | -0.06405292 | 2.361422 | 3:53:47PM | 65729 | 125
SKT | OUT | -0.19399 | 0.0172707 | 2.760342 | 3:53:47PM | 65729 | 132
SKT | OUT | 0.8731863 | -0.01717919 | 2.032646 | 3:53:47PM | 65729 | 109
SKT | OUT | 0.4328223 | -0.06368092 | 2.36097 | 3:53:47PM | 65761 | 125
SKT | OUT | -0.1681069 | 0.0153463 | 2.754396 | 3:53:47PM | 65761 | 132
SKT | OUT | 0.8721511 | -0.01669244 | 2.032581 | 3:53:47PM | 65761 | 109
SKT | OUT | 0.4476573 | -0.05896213 | 2.362141 | 3:53:47PM | 65796 | 125
SKT | OUT | -0.1469853 | 0.01709321 | 2.747424 | 3:53:47PM | 65796 | 132
SKT | OUT | 0.8706626 | -0.01597868 | 2.033539 | 3:53:47PM | 65796 | 109
SKT | OUT | 0.4601645 | -0.05259755 | 2.361681 | 3:53:47PM | 65828 | 125
SKT | OUT | -0.1300146 | 0.01556402 | 2.743935 | 3:53:47PM | 65828 | 132
SKT | OUT | 0.8707483 | -0.01459937 | 2.031996 | 3:53:47PM | 65828 | 109
SKT | OUT | 0.469911 | -0.05386999 | 2.365027 | 3:53:47PM | 65862 | 125
SKT | OUT | -0.1138217 | 0.008809921 | 2.736831 | 3:53:47PM | 65862 | 132
SKT | OUT | 0.8701134 | -0.01710347 | 2.030985 | 3:53:47PM | 65862 | 109
SKT | OUT | 0.4776596 | -0.05197024 | 2.367457 | 3:53:47PM | 65892 | 125
SKT | OUT | -0.1016397 | 0.01563989 | 2.733846 | 3:53:47PM | 65892 | 132
SKT | OUT | 0.8701655 | -0.01523618 | 2.029511 | 3:53:47PM | 65892 | 109
SKT | OUT | 0.4884351 | -0.04199711 | 2.370086 | 3:53:47PM | 65928 | 125
SKT | OUT | -0.08949653 | 0.01488631 | 2.72814 | 3:53:47PM | 65928 | 132
SKT | OUT | 0.8693032 | -0.0163716 | 2.028851 | 3:53:47PM | 65928 | 109
SKT | OUT | 0.4915422 | -0.05543541 | 2.379404 | 3:53:47PM | 65960 | 125
SKT | OUT | -0.08149347 | 0.007143985 | 2.724874 | 3:53:47PM | 65960 | 132
SKT | OUT | 0.8685099 | -0.0238404 | 2.027854 | 3:53:47PM | 65960 | 109
SKT | OUT | 0.4993795 | -0.0464449 | 2.38074 | 3:53:48PM | 65996 | 125
SKT | OUT | -0.07791913 | 0.01463846 | 2.722782 | 3:53:48PM | 65996 | 132
SKT | OUT | 0.8678614 | -0.01386601 | 2.026559 | 3:53:48PM | 65996 | 109
SKT | OUT | 0.5057557 | -0.04701973 | 2.387642 | 3:53:48PM | 66028 | 125
SKT | OUT | -0.07316801 | 0.01923861 | 2.72208 | 3:53:48PM | 66028 | 132
SKT | OUT | 0.86645 | -0.01797542 | 2.02367 | 3:53:48PM | 66028 | 109
SKT | OUT | 0.5100635 | -0.04603821 | 2.395952 | 3:53:48PM | 66060 | 125
SKT | OUT | -0.06919315 | 0.01746833 | 2.721539 | 3:53:48PM | 66060 | 132
SKT | OUT | 0.8646168 | -0.01432604 | 2.022237 | 3:53:48PM | 66060 | 109
SKT | OUT | 0.5138747 | -0.04386483 | 2.405436 | 3:53:48PM | 66097 | 125
SKT | OUT | -0.06116453 | 0.02019054 | 2.714185 | 3:53:48PM | 66097 | 132
SKT | OUT | 0.8626428 | -0.01426954 | 2.019736 | 3:53:48PM | 66097 | 109
SKT | OUT | 0.5226205 | -0.04220344 | 2.40678 | 3:53:48PM | 66129 | 125
SKT | OUT | -0.05810142 | 0.01629323 | 2.712012 | 3:53:48PM | 66129 | 132
SKT | OUT | 0.8615182 | -0.01546709 | 2.01492 | 3:53:48PM | 66129 | 109
SKT | OUT | 0.5281912 | -0.0399864 | 2.414521 | 3:53:48PM | 66160 | 125
SKT | OUT | -0.05673495 | 0.01800477 | 2.70992 | 3:53:48PM | 66160 | 132
SKT | OUT | 0.8600681 | -0.009765013 | 2.011263 | 3:53:48PM | 66160 | 109
SKT | OUT | 0.5311893 | -0.04364295 | 2.425969 | 3:53:48PM | 66200 | 125
SKT | OUT | -0.05799996 | 0.0181472 | 2.708566 | 3:53:48PM | 66200 | 132
SKT | OUT | 0.8579678 | -0.007285693 | 2.006802 | 3:53:48PM | 66200 | 109
SKT | OUT | 0.5357654 | -0.04820439 | 2.436502 | 3:53:48PM | 66229 | 125
SKT | OUT | -0.05826159 | 0.01489823 | 2.70605 | 3:53:48PM | 66229 | 132
SKT | OUT | 0.8550962 | -0.01606 | 2.001858 | 3:53:48PM | 66229 | 109
SKT | OUT | 0.5440263 | -0.04167929 | 2.438143 | 3:53:48PM | 66260 | 125
SKT | OUT | -0.05962594 | 0.01741058 | 2.70566 | 3:53:48PM | 66260 | 132
SKT | OUT | 0.8530003 | -0.01229926 | 1.999469 | 3:53:48PM | 66260 | 109
SKT | OUT | 0.5450255 | -0.03957048 | 2.450132 | 3:53:48PM | 66309 | 125
SKT | OUT | -0.06145433 | 0.01573038 | 2.706663 | 3:53:48PM | 66309 | 132
SKT | OUT | 0.8516937 | -0.002420931 | 1.997777 | 3:53:48PM | 66309 | 109
SKT | OUT | 0.5516881 | -0.03670246 | 2.463262 | 3:53:48PM | 66330 | 125
SKT | OUT | -0.06553027 | 0.02078736 | 2.707422 | 3:53:48PM | 66330 | 132
SKT | OUT | 0.849475 | -0.01104838 | 1.995269 | 3:53:48PM | 66330 | 109
SKT | OUT | 0.4954267 | -0.06452607 | 2.447767 | 3:53:48PM | 66361 | 125
SKT | OUT | -0.06871063 | 0.01806173 | 2.703765 | 3:53:48PM | 66361 | 132
SKT | OUT | 0.8474647 | -0.008768752 | 1.994794 | 3:53:48PM | 66361 | 109
SKT | OUT | 0.5051206 | -0.06486735 | 2.459577 | 3:53:48PM | 66396 | 125
SKT | OUT | -0.06926949 | 0.02268251 | 2.704669 | 3:53:48PM | 66396 | 132
SKT | OUT | 0.8479395 | -0.009277252 | 1.992926 | 3:53:48PM | 66396 | 109
SKT | OUT | 0.5673105 | -0.03028541 | 2.473766 | 3:53:48PM | 66427 | 125
SKT | OUT | -0.07265322 | 0.0179883 | 2.702829 | 3:53:48PM | 66427 | 132
SKT | OUT | 0.8457562 | -0.008999375 | 1.992399 | 3:53:48PM | 66427 | 109
SKT | OUT | 0.5710751 | -0.03620761 | 2.487869 | 3:53:48PM | 66460 | 125
SKT | OUT | -0.0738598 | 0.01709039 | 2.70234 | 3:53:48PM | 66460 | 132
SKT | OUT | 0.8439684 | -0.006600707 | 1.993112 | 3:53:48PM | 66460 | 109
SKT | OUT | 0.5740586 | -0.03164549 | 2.502153 | 3:53:48PM | 66511 | 125
SKT | OUT | -0.07871477 | 0.01082494 | 2.699873 | 3:53:48PM | 66511 | 132
SKT | OUT | 0.8414696 | -0.00271763 | 1.993467 | 3:53:48PM | 66511 | 109
SKT | OUT | 0.576492 | -0.03014189 | 2.515926 | 3:53:48PM | 66528 | 125
SKT | OUT | -0.08162114 | 0.01532003 | 2.70065 | 3:53:48PM | 66528 | 132
SKT | OUT | 0.838661 | -0.0008075814 | 1.997685 | 3:53:48PM | 66528 | 109
SKT | OUT | 0.5766296 | -0.02765989 | 2.526356 | 3:53:48PM | 66560 | 125
SKT | OUT | -0.08446532 | 0.01779572 | 2.697034 | 3:53:48PM | 66560 | 132
SKT | OUT | 0.836702 | -0.006694674 | 2.000202 | 3:53:48PM | 66560 | 109
SKT | OUT | 0.5774754 | -0.02730473 | 2.535871 | 3:53:48PM | 66595 | 125
SKT | OUT | -0.08573821 | 0.02091677 | 2.697338 | 3:53:48PM | 66595 | 132
SKT | OUT | 0.8344719 | -0.0003575426 | 2.005494 | 3:53:48PM | 66595 | 109
SKT | OUT | 0.5871817 | -0.008164749 | 2.565027 | 3:53:48PM | 66629 | 125
SKT | OUT | -0.09191859 | 0.01533266 | 2.6976 | 3:53:48PM | 66629 | 132
SKT | OUT | 0.8321214 | -0.01142198 | 2.010941 | 3:53:48PM | 66629 | 109
SKT | OUT | 0.6731281 | 0.1391436 | 2.711067 | 3:53:48PM | 66662 | 125
SKT | OUT | -0.09674558 | 0.01554088 | 2.696352 | 3:53:48PM | 66662 | 132
SKT | OUT | 0.8287584 | -0.008480548 | 2.014627 | 3:53:48PM | 66662 | 109
SKT | OUT | 0.5451758 | -0.0449861 | 2.538735 | 3:53:48PM | 66710 | 125
SKT | OUT | -0.1003981 | 0.01288574 | 2.693566 | 3:53:48PM | 66710 | 132
SKT | OUT | 0.8289499 | -0.0001799843 | 2.006009 | 3:53:48PM | 66710 | 109
SKT | OUT | 0.5854383 | -0.02337329 | 2.57399 | 3:53:48PM | 66730 | 125
SKT | OUT | -0.09860073 | 0.01308255 | 2.690625 | 3:53:48PM | 66730 | 132
SKT | OUT | 0.8255611 | 0.003409265 | 2.017141 | 3:53:48PM | 66730 | 109
SKT | OUT | 0.5836462 | -0.0145855 | 2.577018 | 3:53:48PM | 66765 | 125
SKT | OUT | -0.1004029 | 0.01796037 | 2.685834 | 3:53:48PM | 66765 | 132
SKT | OUT | 0.8220762 | -0.0006054903 | 2.024306 | 3:53:48PM | 66765 | 109
SKT | OUT | 0.5314981 | -0.03532679 | 2.5551 | 3:53:48PM | 66796 | 125
SKT | OUT | -0.1009945 | 0.01432482 | 2.67968 | 3:53:48PM | 66796 | 132
SKT | OUT | 0.8185711 | -0.003864748 | 2.032058 | 3:53:48PM | 66796 | 109
SKT | OUT | 0.5241114 | -0.03699188 | 2.554095 | 3:53:48PM | 66828 | 125
SKT | OUT | -0.1004563 | 0.0201217 | 2.674279 | 3:53:48PM | 66828 | 132
SKT | OUT | 0.8169664 | -0.005749365 | 2.039422 | 3:53:48PM | 66828 | 109
SKT | OUT | 0.645114 | 0.1399711 | 2.732242 | 3:53:48PM | 66864 | 125
SKT | OUT | -0.1005947 | 0.01907477 | 2.666346 | 3:53:48PM | 66864 | 132
SKT | OUT | 0.8178928 | -0.0006944989 | 2.044831 | 3:53:48PM | 66864 | 109
SKT | OUT | 0.5051833 | -0.04787303 | 2.554667 | 3:53:48PM | 66896 | 125
SKT | OUT | -0.1000759 | 0.01616209 | 2.658467 | 3:53:48PM | 66896 | 132
SKT | OUT | 0.8173831 | 0.002341343 | 2.051524 | 3:53:48PM | 66896 | 109
SKT | OUT | 0.549794 | -0.02075878 | 2.583948 | 3:53:48PM | 66929 | 125
SKT | OUT | -0.1035229 | 0.02046763 | 2.648618 | 3:53:48PM | 66929 | 132
SKT | OUT | 0.8178758 | 0.005188077 | 2.057738 | 3:53:48PM | 66929 | 109
ENTER|13|LH1|0.986846791516613|0.215007923829507|0.311115178252703|3:53:48PM|66929|132
ENTER|14|RH1|0.992012606801421|0.190591927061677|0.590790455827522|3:53:48PM|66929|132
SKT | IN | 0.5185338 | -0.06257799 | 2.56238 | 3:53:48PM | 66976 | 125
SKT | OUT | -0.1059367 | 0.01793838 | 2.641569 | 3:53:48PM | 66976 | 132
SKT | OUT | 0.8203854 | -0.0001789545 | 2.061697 | 3:53:48PM | 66977 | 109
EXIT |13|LH1|1.45794854612612|0.179384528414867|0.82219619290154|3:53:48PM|66977|132
SKT | OUT | 0.5147794 | -0.0630019 | 2.560214 | 3:53:49PM | 66996 | 125
SKT | IN | -0.1086033 | 0.02085126 | 2.629962 | 3:53:49PM | 66996 | 132
SKT | OUT | 0.8217148 | 0.002468575 | 2.064687 | 3:53:49PM | 66996 | 109
ENTER|15|LH1|0.90631132114651|0.249799138021303|0.334886077044675|3:53:49PM|66996|132
IN   |14|RH1|0.930563973946459|0.247712992635684|0.603610997800223|3:53:49PM|66996|132
SKT | IN | 0.4816263 | -0.0594155 | 2.587909 | 3:53:49PM | 67028 | 125
SKT | OUT | -0.1109156 | 0.02316335 | 2.618589 | 3:53:49PM | 67028 | 132
SKT | OUT | 0.8162854 | -0.009991641 | 2.090905 | 3:53:49PM | 67028 | 109
SKT | OUT | 0.4482986 | -0.0798904 | 2.628727 | 3:53:49PM | 67064 | 125
SKT | IN | -0.115156 | 0.02258665 | 2.612278 | 3:53:49PM | 67064 | 132
SKT | OUT | 0.8188708 | -0.006528814 | 2.094809 | 3:53:49PM | 67064 | 109
IN   |15|LH1|0.817999948131538|0.294827316743409|0.331599208681625|3:53:49PM|67064|132
IN   |14|RH1|0.863706934905674|0.308906699747785|0.602943008540284|3:53:49PM|67064|132
SKT | IN | 0.4367082 | -0.08234044 | 2.63814 | 3:53:49PM | 67096 | 125
SKT | OUT | -0.1125023 | 0.01327048 | 2.599782 | 3:53:49PM | 67096 | 132
SKT | OUT | 0.8195491 | -0.008998795 | 2.097092 | 3:53:49PM | 67096 | 109
EXIT |15|LH1|1.64228162969255|0.0197512693543799|0.532297675575531|3:53:49PM|67096|132
SKT | OUT | 0.4261248 | -0.08941446 | 2.647458 | 3:53:49PM | 67129 | 125
SKT | IN | -0.114519 | 0.009666529 | 2.594667 | 3:53:49PM | 67129 | 132
SKT | OUT | 0.8247144 | -0.005633569 | 2.097601 | 3:53:49PM | 67129 | 109
ENTER|16|LH1|0.753823747163222|0.332646611590029|0.329821678949324|3:53:49PM|67129|132
IN   |14|RH1|0.815198768282864|0.346919221243619|0.609856193721399|3:53:49PM|67129|132
SKT | IN | 0.4111744 | -0.08514521 | 2.656054 | 3:53:49PM | 67178 | 125
SKT | OUT | -0.1179059 | 0.01256533 | 2.586824 | 3:53:49PM | 67178 | 132
SKT | OUT | 0.8271572 | 0.002043417 | 2.096889 | 3:53:49PM | 67178 | 109
SKT | OUT | 0.4024864 | -0.07825898 | 2.666574 | 3:53:49PM | 67197 | 125
SKT | IN | -0.1164627 | 0.01487234 | 2.583015 | 3:53:49PM | 67197 | 132
SKT | OUT | 0.8308007 | -0.005240101 | 2.094195 | 3:53:49PM | 67197 | 109
IN   |16|LH1|0.718744626039302|0.345337840297931|0.339007648860584|3:53:49PM|67197|132
IN   |14|RH1|0.800028253900693|0.381927562423403|0.608688836743091|3:53:49PM|67197|132
SKT | IN | 0.3867999 | -0.08254342 | 2.678513 | 3:53:49PM | 67228 | 125
SKT | OUT | -0.1163901 | 0.01016649 | 2.580682 | 3:53:49PM | 67228 | 132
SKT | OUT | 0.8331767 | -0.01233734 | 2.092672 | 3:53:49PM | 67228 | 109
SKT | OUT | 0.3754789 | -0.08000611 | 2.68973 | 3:53:49PM | 67261 | 125
SKT | IN | -0.1172579 | 0.01248814 | 2.582396 | 3:53:49PM | 67261 | 132
SKT | OUT | 0.8378905 | -0.01565346 | 2.088038 | 3:53:49PM | 67261 | 109
SKT | IN | 0.348027 | -0.06557394 | 2.665023 | 3:53:49PM | 67293 | 125
SKT | OUT | -0.1145295 | 0.01131965 | 2.576089 | 3:53:49PM | 67293 | 132
SKT | OUT | 0.8415806 | -0.007996775 | 2.084146 | 3:53:49PM | 67293 | 109
EXIT |16|LH1|1.62533388364071|0.0482106293732574|0.439918909409284|3:53:49PM|67293|132
SKT | OUT | 0.3494478 | -0.07301609 | 2.712409 | 3:53:49PM | 67328 | 125
SKT | IN | -0.1152553 | 0.01366057 | 2.572914 | 3:53:49PM | 67328 | 132
SKT | OUT | 0.8434733 | -0.01438676 | 2.08159 | 3:53:49PM | 67328 | 109
SKT | IN | 0.3319196 | -0.07647771 | 2.726648 | 3:53:49PM | 67360 | 125
SKT | OUT | -0.1145069 | 0.01479496 | 2.571218 | 3:53:49PM | 67360 | 132
SKT | OUT | 0.848685 | -0.01128012 | 2.076817 | 3:53:49PM | 67360 | 109
SKT | OUT | 0.2978747 | -0.08223066 | 2.702975 | 3:53:49PM | 67393 | 125
SKT | IN | -0.1142148 | 0.009534509 | 2.568691 | 3:53:49PM | 67393 | 132
SKT | OUT | 0.8526913 | -0.01084991 | 2.071873 | 3:53:49PM | 67393 | 109
SKT | IN | 0.3406216 | -0.0587044 | 2.758561 | 3:53:49PM | 67428 | 125
SKT | OUT | -0.1120493 | 0.01684113 | 2.56714 | 3:53:49PM | 67428 | 132
SKT | OUT | 0.8562913 | -0.01356465 | 2.067689 | 3:53:49PM | 67428 | 109
SKT | OUT | 0.2819321 | -0.09790451 | 2.743695 | 3:53:49PM | 67462 | 125
SKT | IN | -0.1155944 | 0.01827468 | 2.560994 | 3:53:49PM | 67462 | 132
